view_history,rt,part,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,stimulus,key_press,button_pressed,make_sense,correct,responses,correct_letters,set_number,size,letters_recalled,audio_id,audio_file,retransc
,7494.3700000003,Retranscription,survey-html-form,179,1088652,0.0-179.0,2,,,,,,"{""rep"":""and went off to serve in the wa""}",,,,,,,and went off to serve in the wa
,,Audio,audio-keyboard-response,180,1091514,0.0-180.0,2,audio/mp3/conf-054.mp3,,,,,,,,,,54,conf-054.mp3,
,5011.2649999792,Retranscription,survey-html-form,181,1096530,0.0-181.0,2,,,,,,"{""rep"":""and the second group that we folle""}",,,,,,,and the second group that we folle
,,Audio,audio-keyboard-response,182,1101404,0.0-182.0,2,audio/mp3/conf-055.mp3,,,,,,,,,,55,conf-055.mp3,
,9993.5699999915,Retranscription,survey-html-form,183,1111417,0.0-183.0,2,,,,,,"{""rep"":""was a group of boys from Boston poors neighbourhood""}",,,,,,,was a group of boys from Boston poors neighbourhood
,,Audio,audio-keyboard-response,184,1114453,0.0-184.0,2,audio/mp3/conf-056.mp3,,,,,,,,,,56,conf-056.mp3,
,7490.5549999967,Retranscription,survey-html-form,185,1121959,0.0-185.0,2,,,,,,"{""rep"":""boys who were chosen for the study""}",,,,,,,boys who were chosen for the study
,,Audio,audio-keyboard-response,186,1126254,0.0-186.0,2,audio/mp3/conf-057.mp3,,,,,,,,,,57,conf-057.mp3,
,10008.300000016,Retranscription,survey-html-form,187,1136276,0.0-187.0,2,,,,,,"{""rep"":""specifically because they were from some of the most troubled""}",,,,,,,specifically because they were from some of the most troubled
,,Audio,audio-keyboard-response,188,1141643,0.0-188.0,2,audio/mp3/conf-058.mp3,,,,,,,,,,58,conf-058.mp3,
,12536.010000011,Retranscription,survey-html-form,189,1154185,0.0-189.0,2,,,,,,"{""rep"":""and disavantaged family in Boston in the 1930's""}",,,,,,,and disavantaged family in Boston in the 1930's
,,Audio,audio-keyboard-response,190,1159464,0.0-190.0,2,audio/mp3/conf-059.mp3,,,,,,,,,,59,conf-059.mp3,
,12511.644999991,Retranscription,survey-html-form,191,1171982,0.0-191.0,2,,,,,,"{""rep"":""many lived in tenaments, without cold water""}",,,,,,,"many lived in tenaments, without cold water"
,,Audio,audio-keyboard-response,192,1174349,0.0-192.0,2,audio/mp3/conf-060.mp3,,,,,,,,,,60,conf-060.mp3,
,5002.0650000079,Retranscription,survey-html-form,193,1179357,0.0-193.0,2,,,,,,"{""rep"":""when they entered the study""}",,,,,,,when they entered the study
,,Audio,audio-keyboard-response,194,1182084,0.0-194.0,2,audio/mp3/conf-061.mp3,,,,,,,,,,61,conf-061.mp3,
,5008.8199999882,Retranscription,survey-html-form,195,1187110,0.0-195.0,2,,,,,,"{""rep"":""all of this teenagers,,""}",,,,,,,"all of this teenagers,,"
,,Audio,audio-keyboard-response,196,1191034,0.0-196.0,2,audio/mp3/conf-062.mp3,,,,,,,,,,62,conf-062.mp3,
,7501.4849999861,Retranscription,survey-html-form,197,1198545,0.0-197.0,2,,,,,,"{""rep"":""were interviewed, were giving medical exams""}",,,,,,,"were interviewed, were giving medical exams"
,,Audio,audio-keyboard-response,198,1202244,0.0-198.0,2,audio/mp3/conf-063.mp3,,,,,,,,,,63,conf-063.mp3,
,7499.2849999981,Retranscription,survey-html-form,199,1209758,0.0-199.0,2,,,,,,"{""rep"":""we went to their homes, and interviewed""}",,,,,,,"we went to their homes, and interviewed"
,,Audio,audio-keyboard-response,200,1215025,0.0-200.0,2,audio/mp3/conf-064.mp3,,,,,,,,,,64,conf-064.mp3,
,12510.955000005,Retranscription,survey-html-form,201,1227540,0.0-201.0,2,,,,,,"{""rep"":""ant then all this teenagers grew up and walks to adult life""}",,,,,,,ant then all this teenagers grew up and walks to adult life
,,Audio,audio-keyboard-response,202,1232884,0.0-202.0,2,audio/mp3/conf-065.mp3,,,,,,,,,,65,conf-065.mp3,
,12504.730000015,Retranscription,survey-html-form,203,1245399,0.0-203.0,2,,,,,,"{""rep"":""they became factory workers, and lawyers and ""}",,,,,,,"they became factory workers, and lawyers and "
,,Audio,audio-keyboard-response,204,1250154,0.0-204.0,2,audio/mp3/conf-066.mp3,,,,,,,,,,66,conf-066.mp3,
,10041.475000005,Retranscription,survey-html-form,205,1260212,0.0-205.0,2,,,,,,"{""rep"":""and doctors and one President of the United States""}",,,,,,,and doctors and one President of the United States
,,Audio,audio-keyboard-response,206,1263034,0.0-206.0,2,audio/mp3/conf-067.mp3,,,,,,,,,,67,conf-067.mp3,
,4999.9749999843,Retranscription,survey-html-form,207,1268044,0.0-207.0,2,,,,,,"{""rep"":""some developp Alco""}",,,,,,,some developp Alco
,,Audio,audio-keyboard-response,208,1270752,0.0-208.0,2,audio/mp3/conf-068.mp3,,,,,,,,,,68,conf-068.mp3,
,5002.5499999756,Retranscription,survey-html-form,209,1275766,0.0-209.0,2,,,,,,"{""rep"":""a few develop schizophren""}",,,,,,,a few develop schizophren
,,Audio,audio-keyboard-response,210,1281453,0.0-210.0,2,audio/mp3/conf-069.mp3,,,,,,,,,,69,conf-069.mp3,
,12495.900000009,Retranscription,survey-html-form,211,1293964,0.0-211.0,2,,,,,,"{""rep"":""some climbed the social ladder from the bottom all the way at the very top""}",,,,,,,some climbed the social ladder from the bottom all the way at the very top
,,Audio,audio-keyboard-response,212,1297974,0.0-212.0,2,audio/mp3/conf-070.mp3,,,,,,,,,,70,conf-070.mp3,
,7509.1649999958,Retranscription,survey-html-form,213,1305491,0.0-213.0,2,,,,,,"{""rep"":""and some made that journey on the opposite direc""}",,,,,,,and some made that journey on the opposite direc
,,Audio,audio-keyboard-response,214,1308503,0.0-214.0,2,audio/mp3/conf-071.mp3,,,,,,,,,,71,conf-071.mp3,
,5032.9400000046,Retranscription,survey-html-form,215,1313548,0.0-215.0,2,,,,,,"{""rep"":""the founders of this study""}",,,,,,,the founders of this study
,,Audio,audio-keyboard-response,216,1319353,0.0-216.0,2,audio/mp3/conf-072.mp3,,,,,,,,,,72,conf-072.mp3,
,12522.499999992,Retranscription,survey-html-form,217,1331890,0.0-217.0,2,,,,,,"{""rep"":""wouldn't imagine in their wildest dreams, that I'll ""}",,,,,,,"wouldn't imagine in their wildest dreams, that I'll "
,,Audio,audio-keyboard-response,218,1337652,0.0-218.0,2,audio/mp3/conf-073.mp3,,,,,,,,,,73,conf-073.mp3,
,12504.929999996,Retranscription,survey-html-form,219,1350173,0.0-219.0,2,,,,,,"{""rep"":""75 years later, telling you that the study still cont""}",,,,,,,"75 years later, telling you that the study still cont"
,,Audio,audio-keyboard-response,220,1352276,0.0-220.0,2,audio/mp3/conf-074.mp3,,,,,,,,,,74,conf-074.mp3,
,5009.0499999933,Retranscription,survey-html-form,221,1357289,0.0-221.0,2,,,,,,"{""rep"":""every 2 years""}",,,,,,,every 2 years
,,Audio,audio-keyboard-response,222,1362099,0.0-222.0,2,audio/mp3/conf-075.mp3,,,,,,,,,,75,conf-075.mp3,
,10008.724999992,Retranscription,survey-html-form,223,1372122,0.0-223.0,2,,,,,,"{""rep"":""our patients and dedicated staff reseachers calls""}",,,,,,,our patients and dedicated staff reseachers calls
,,Audio,audio-keyboard-response,224,1377784,0.0-224.0,2,audio/mp3/conf-076.mp3,,,,,,,,,,76,conf-076.mp3,
,12559.375000012,Retranscription,survey-html-form,225,1390349,0.0-225.0,2,,,,,,"{""rep"":""and ask them if we could send them more questions about their lives""}",,,,,,,and ask them if we could send them more questions about their lives
,,Audio,audio-keyboard-response,226,1394736,0.0-226.0,2,audio/mp3/conf-077.mp3,,,,,,,,,,77,conf-077.mp3,
,10020.180000021,Retranscription,survey-html-form,227,1404766,0.0-227.0,2,,,,,,"{""rep"":""many of the inner city Boston ask us""}",,,,,,,many of the inner city Boston ask us
,,Audio,audio-keyboard-response,228,1409278,0.0-228.0,2,audio/mp3/conf-078.mp3,,,,,,,,,,78,conf-078.mp3,
,10014.755000011,Retranscription,survey-html-form,229,1419298,0.0-229.0,2,,,,,,"{""rep"":""why do you still want to study me, my life in""}",,,,,,,"why do you still want to study me, my life in"
,,Audio,audio-keyboard-response,230,1422724,0.0-230.0,2,audio/mp3/conf-079.mp3,,,,,,,,,,79,conf-079.mp3,
,7452.3399999889,Retranscription,survey-html-form,231,1430232,0.0-231.0,2,,,,,,"{""rep"":""the Harvard men, never ask that question""}",,,,,,,"the Harvard men, never ask that question"
,,Audio,audio-keyboard-response,232,1433832,0.0-232.0,2,audio/mp3/conf-080.mp3,,,,,,,,,,80,conf-080.mp3,
,7490.9899999911,Retranscription,survey-html-form,233,1441347,0.0-233.0,2,,,,,,"{""rep"":""to get the clearest pictures of this live""}",,,,,,,to get the clearest pictures of this live
,,Audio,audio-keyboard-response,234,1444523,0.0-234.0,2,audio/mp3/conf-081.mp3,,,,,,,,,,81,conf-081.mp3,
,7529.2699999991,Retranscription,survey-html-form,235,1452066,0.0-235.0,2,,,,,,"{""rep"":""we don't just send them questionnaires""}",,,,,,,we don't just send them questionnaires
,,Audio,audio-keyboard-response,236,1455323,0.0-236.0,2,audio/mp3/conf-082.mp3,,,,,,,,,,82,conf-082.mp3,
,7477.979999996,Retranscription,survey-html-form,237,1462838,0.0-237.0,2,,,,,,"{""rep"":""we interview them in their living room""}",,,,,,,we interview them in their living room
,,Audio,audio-keyboard-response,238,1466645,0.0-238.0,2,audio/mp3/conf-083.mp3,,,,,,,,,,83,conf-083.mp3,
,7561.5749999997,Retranscription,survey-html-form,239,1474210,0.0-239.0,2,,,,,,"{""rep"":""we get their medical records from their doctors""}",,,,,,,we get their medical records from their doctors
,,Audio,audio-keyboard-response,240,1476353,0.0-240.0,2,audio/mp3/conf-084.mp3,,,,,,,,,,84,conf-084.mp3,
,4986.0699999845,Retranscription,survey-html-form,241,1481362,0.0-241.0,2,,,,,,"{""rep"":""we drow their blodo""}",,,,,,,we drow their blodo
,,Audio,audio-keyboard-response,242,1483693,0.0-242.0,2,audio/mp3/conf-085.mp3,,,,,,,,,,85,conf-085.mp3,
,4999.6650000103,Retranscription,survey-html-form,243,1488701,0.0-243.0,2,,,,,,"{""rep"":""we scan their brains""}",,,,,,,we scan their brains
,,Audio,audio-keyboard-response,244,1490925,0.0-244.0,2,audio/mp3/conf-086.mp3,,,,,,,,,,86,conf-086.mp3,
,4999.840000004,Retranscription,survey-html-form,245,1495936,0.0-245.0,2,,,,,,"{""rep"":""we talk to their children""}",,,,,,,we talk to their children
,,Audio,audio-keyboard-response,246,1501384,0.0-246.0,2,audio/mp3/conf-087.mp3,,,,,,,,,,87,conf-087.mp3,
,12539.745000016,Retranscription,survey-html-form,247,1513942,0.0-247.0,2,,,,,,"{""rep"":""we video them talking to their wives about thir deepest concerns""}",,,,,,,we video them talking to their wives about thir deepest concerns
,,Audio,audio-keyboard-response,248,1518515,0.0-248.0,2,audio/mp3/conf-088.mp3,,,,,,,,,,88,conf-088.mp3,
,9964.6249999932,Retranscription,survey-html-form,249,1528524,0.0-249.0,2,,,,,,"{""rep"":""and when finally a decades ago, we ask the wives""}",,,,,,,"and when finally a decades ago, we ask the wives"
,,Audio,audio-keyboard-response,250,1531883,0.0-250.0,2,audio/mp3/conf-089.mp3,,,,,,,,,,89,conf-089.mp3,
,7470.4700000002,Retranscription,survey-html-form,251,1539390,0.0-251.0,2,,,,,,"{""rep"":""if they will join us as member of the study""}",,,,,,,if they will join us as member of the study
,,Audio,audio-keyboard-response,252,1543053,0.0-252.0,2,audio/mp3/conf-090.mp3,,,,,,,,,,90,conf-090.mp3,
,7493.455000018,Retranscription,survey-html-form,253,1550565,0.0-253.0,2,,,,,,"{""rep"":""many of the women said you know it's about times""}",,,,,,,many of the women said you know it's about times
,,Audio,audio-keyboard-response,254,1552825,0.0-254.0,2,audio/mp3/conf-091.mp3,,,,,,,,,,91,conf-091.mp3,
,4995.5149999878,Retranscription,survey-html-form,255,1557829,0.0-255.0,2,,,,,,"{""rep"":""so what have we learnes?""}",,,,,,,so what have we learnes?
,,Audio,audio-keyboard-response,256,1560965,0.0-256.0,2,audio/mp3/conf-092.mp3,,,,,,,,,,92,conf-092.mp3,
,7633.0050000106,Retranscription,survey-html-form,257,1568624,0.0-257.0,2,,,,,,"{""rep"":""what are the lessons that come""}",,,,,,,what are the lessons that come
,,Audio,audio-keyboard-response,258,1574492,0.0-258.0,2,audio/mp3/conf-093.mp3,,,,,,,,,,93,conf-093.mp3,
,12500.610000017,Retranscription,survey-html-form,259,1586997,0.0-259.0,2,,,,,,"{""rep"":""from the tenth of thousands of pages that we gerenate""}",,,,,,,from the tenth of thousands of pages that we gerenate
,,Audio,audio-keyboard-response,260,1590324,0.0-260.0,2,audio/mp3/conf-094.mp3,,,,,,,,,,94,conf-094.mp3,
,7509.6100000083,Retranscription,survey-html-form,261,1597842,0.0-261.0,2,,,,,,"{""rep"":""well the lessons aren't about wealth""}",,,,,,,well the lessons aren't about wealth
,,Audio,audio-keyboard-response,262,1599744,0.0-262.0,2,audio/mp3/conf-095.mp3,,,,,,,,,,95,conf-095.mp3,
,2474.9899999879,Retranscription,survey-html-form,263,1602255,0.0-263.0,2,,,,,,"{""rep"":""or fame""}",,,,,,,or fame
,,Audio,audio-keyboard-response,264,1605162,0.0-264.0,2,audio/mp3/conf-096.mp3,,,,,,,,,,96,conf-096.mp3,
,4963.4849999857,Retranscription,survey-html-form,265,1610170,0.0-265.0,2,,,,,,"{""rep"":""or working harder and harder""}",,,,,,,or working harder and harder
,,Audio,audio-keyboard-response,266,1612545,0.0-266.0,2,audio/mp3/conf-097.mp3,,,,,,,,,,97,conf-097.mp3,
,4985.3900000162,Retranscription,survey-html-form,267,1617549,0.0-267.0,2,,,,,,"{""rep"":""the clearest message""}",,,,,,,the clearest message
,,Audio,audio-keyboard-response,268,1622063,0.0-268.0,2,audio/mp3/conf-098.mp3,,,,,,,,,,98,conf-098.mp3,
,9994.6249999921,Retranscription,survey-html-form,269,1632070,0.0-269.0,2,,,,,,"{""rep"":""that we get from this 75 year study is this""}",,,,,,,that we get from this 75 year study is this
,,Audio,audio-keyboard-response,270,1636913,0.0-270.0,2,audio/mp3/conf-099.mp3,,,,,,,,,,99,conf-099.mp3,
,9993.0100000056,Retranscription,survey-html-form,271,1646920,0.0-271.0,2,,,,,,"{""rep"":""good relationshipp keep us happier an dhealthier""}",,,,,,,good relationshipp keep us happier an dhealthier
,,Audio,audio-keyboard-response,272,1651035,0.0-272.0,2,audio/mp3/conf-100.mp3,,,,,,,,,,100,conf-100.mp3,
,9976.5349999943,Retranscription,survey-html-form,273,1661047,0.0-273.0,2,,,,,,"{""rep"":""we've learn 3 big lessons about relationship""}",,,,,,,we've learn 3 big lessons about relationship
,,Audio,audio-keyboard-response,274,1666254,0.0-274.0,2,audio/mp3/conf-101.mp3,,,,,,,,,,101,conf-101.mp3,
,12473.639999982,Retranscription,survey-html-form,275,1678771,0.0-275.0,2,,,,,,"{""rep"":""is that social connections are really good for us""}",,,,,,,is that social connections are really good for us
,,Audio,audio-keyboard-response,276,1681472,0.0-276.0,2,audio/mp3/conf-102.mp3,,,,,,,,,,102,conf-102.mp3,
,4970.1850000129,Retranscription,survey-html-form,277,1686478,0.0-277.0,2,,,,,,"{""rep"":""and that loneliness kills""}",,,,,,,and that loneliness kills
,,Audio,audio-keyboard-response,278,1690762,0.0-278.0,2,audio/mp3/conf-103.mp3,,,,,,,,,,103,conf-103.mp3,
,9973.8450000004,Retranscription,survey-html-form,279,1700795,0.0-279.0,2,,,,,,"{""rep"":""it turns out that people who are more socially connecterd""}",,,,,,,it turns out that people who are more socially connecterd
,,Audio,audio-keyboard-response,280,1704465,0.0-280.0,2,audio/mp3/conf-104.mp3,,,,,,,,,,104,conf-104.mp3,
,7515.1100000076,Retranscription,survey-html-form,281,1711988,0.0-281.0,2,,,,,,"{""rep"":""to family, to friends, to community""}",,,,,,,"to family, to friends, to community"
,,Audio,audio-keyboard-response,282,1717465,0.0-282.0,2,audio/mp3/conf-105.mp3,,,,,,,,,,105,conf-105.mp3,
,12470.904999995,Retranscription,survey-html-form,283,1729975,0.0-283.0,2,,,,,,"{""rep"":""are happpier, are physically healthier and live longer""}",,,,,,,"are happpier, are physically healthier and live longer"
,,Audio,audio-keyboard-response,284,1733277,0.0-284.0,2,audio/mp3/conf-106.mp3,,,,,,,,,,106,conf-106.mp3,
,7502.8250000032,Retranscription,survey-html-form,285,1740793,0.0-285.0,2,,,,,,"{""rep"":""than people who are less well connected""}",,,,,,,than people who are less well connected
,,Audio,audio-keyboard-response,286,1744883,0.0-286.0,2,audio/mp3/conf-107.mp3,,,,,,,,,,107,conf-107.mp3,
,9971.904999984,Retranscription,survey-html-form,287,1754898,0.0-287.0,2,,,,,,"{""rep"":""and the experience of loneliness turns out to be""}",,,,,,,and the experience of loneliness turns out to be
,,Audio,audio-keyboard-response,288,1760096,0.0-288.0,2,audio/mp3/conf-108.mp3,,,,,,,,,,108,conf-108.mp3,
,12563.305000018,Retranscription,survey-html-form,289,1772684,0.0-289.0,2,,,,,,"{""rep"":""people who are more isolated than they want to be from others""}",,,,,,,people who are more isolated than they want to be from others
,,Audio,audio-keyboard-response,290,1776313,0.0-290.0,2,audio/mp3/conf-109.mp3,,,,,,,,,,109,conf-109.mp3,
,7500.469999999,Retranscription,survey-html-form,291,1783819,0.0-291.0,2,,,,,,"{""rep"":""find that they are less happy""}",,,,,,,find that they are less happy
,,Audio,audio-keyboard-response,292,1787532,0.0-292.0,2,audio/mp3/conf-110.mp3,,,,,,,,,,110,conf-110.mp3,
,7501.0450000118,Retranscription,survey-html-form,293,1795038,0.0-293.0,2,,,,,,"{""rep"":""their health decline earlier in mid-l""}",,,,,,,their health decline earlier in mid-l
,,Audio,audio-keyboard-response,294,1799983,0.0-294.0,2,audio/mp3/conf-111.mp3,,,,,,,,,,111,conf-111.mp3,
,9995.0649999955,Retranscription,survey-html-form,295,1809997,0.0-295.0,2,,,,,,"{""rep"":""their brain decline sooner and live shorter life""}",,,,,,,their brain decline sooner and live shorter life
,,Audio,audio-keyboard-response,296,1812503,0.0-296.0,2,audio/mp3/conf-112.mp3,,,,,,,,,,112,conf-112.mp3,
,4988.0199999898,Retranscription,survey-html-form,297,1817520,0.0-297.0,2,,,,,,"{""rep"":""than people who are not lo""}",,,,,,,than people who are not lo
,,Audio,audio-keyboard-response,298,1819777,0.0-298.0,2,audio/mp3/conf-113.mp3,,,,,,,,,,113,conf-113.mp3,
,4994.3999999959,Retranscription,survey-html-form,299,1824801,0.0-299.0,2,,,,,,"{""rep"":""and the sad fact""}",,,,,,,and the sad fact
,,Audio,audio-keyboard-response,300,1830594,0.0-300.0,2,audio/mp3/conf-114.mp3,,,,,,,,,,114,conf-114.mp3,
,12497.669999982,Retranscription,survey-html-form,301,1843100,0.0-301.0,2,,,,,,"{""rep"":""is that at any giving time, american will report""}",,,,,,,"is that at any giving time, american will report"
,,Audio,audio-keyboard-response,302,1845034,0.0-302.0,2,audio/mp3/conf-115.mp3,,,,,,,,,,115,conf-115.mp3,
,2495.4349999898,Retranscription,survey-html-form,303,1847546,0.0-303.0,2,,,,,,"{""rep"":""that they're l""}",,,,,,,that they're l
,,Audio,audio-keyboard-response,304,1853254,0.0-304.0,2,audio/mp3/conf-116.mp3,,,,,,,,,,116,conf-116.mp3,
,12521.040000021,Retranscription,survey-html-form,305,1865786,0.0-305.0,2,,,,,,"{""rep"":""and we know that you can be lonely in a crowd and we can be lonely in a ""}",,,,,,,and we know that you can be lonely in a crowd and we can be lonely in a 
,,Audio,audio-keyboard-response,306,1869142,0.0-306.0,2,audio/mp3/conf-117.mp3,,,,,,,,,,117,conf-117.mp3,
,7492.3750000016,Retranscription,survey-html-form,307,1876648,0.0-307.0,2,,,,,,"{""rep"":""so the second big lesson that we learn is""}",,,,,,,so the second big lesson that we learn is
,,Audio,audio-keyboard-response,308,1880374,0.0-308.0,2,audio/mp3/conf-118.mp3,,,,,,,,,,118,conf-118.mp3,
,7483.9900000079,Retranscription,survey-html-form,309,1887893,0.0-309.0,2,,,,,,"{""rep"":""that it's not just about the numbers of friends you ""}",,,,,,,that it's not just about the numbers of friends you 
,,Audio,audio-keyboard-response,310,1892442,0.0-310.0,2,audio/mp3/conf-119.mp3,,,,,,,,,,119,conf-119.mp3,
,9983.5549999843,Retranscription,survey-html-form,311,1902448,0.0-311.0,2,,,,,,"{""rep"":""and it's not wether or not you are in a committed relatio""}",,,,,,,and it's not wether or not you are in a committed relatio
